Date,temperature (degC),humidity (%),solar (MJ/m2/day),precip (mm/day)
2014-06-23,24.34,87.39,16.21,0
2014-06-24,24.14,90.83,10.13,0
2014-06-25,24.5,88.39,5.17,112.93
2014-06-26,24.37,86.89,18.79,0
2014-06-27,24.57,86.73,20.97,0
2014-06-28,24.21,87.96,11.62,48.29
2014-06-29,24.14,88.69,15.28,0
2014-06-30,24.5,89.05,10.54,14.54
2014-07-01,24.32,88.55,15.06,0
2014-07-02,24.17,88.23,14.83,5.29
2014-07-03,24.16,88.18,17.85,0
2014-07-04,24.41,88.9,11.14,50.83
2014-07-05,24.39,87.47,16.04,0
2014-07-06,24,87.14,15.54,0
2014-07-07,24.18,87.21,12.65,71.2
2014-07-08,24.39,91.14,8.78,0
2014-07-09,24.96,87.31,11.9,0
2014-07-10,23.68,87.9,12.53,0
2014-07-11,24.42,88.05,9.79,0
2014-07-12,24.4,91.42,10.08,0
2014-07-13,24.43,87.5,13.37,0
2014-07-14,24.62,86.34,12.07,0
2014-07-15,24.7,87.32,14.4,0
2014-07-16,24.16,86.27,13.89,11.41
2014-07-17,24.13,86.72,14.06,26.08
2014-07-18,24.47,85.59,18.93,0
2014-07-19,24.48,85.43,15.72,0
2014-07-20,24.14,87.19,14,0
2014-07-21,24.13,86.24,18.76,0
2014-07-22,24.2,91.18,16.52,0
2014-07-23,24.34,88.12,14.99,0
2014-07-24,24.35,86.38,18.23,0
2014-07-25,24.41,88.09,18.5,3.31
2014-07-26,24.31,88.65,16.13,0
2014-07-27,24.12,85.87,14.82,43.06
2014-07-28,24.44,85.95,20.57,0
2014-07-29,24.25,87.83,15.4,0
2014-07-30,24.35,86.9,15.21,21.87
2014-07-31,24.36,85.92,20.1,0
2014-08-01,24.7,85.65,15.3,0
2014-08-02,24.21,87.63,12.95,0
2014-08-03,24.11,85.74,14.97,0
2014-08-04,23.97,85.67,22.44,0
2014-08-05,24.88,87.46,10.75,53.57
2014-08-06,24.36,84.34,15.4,0
2014-08-07,24.43,84.91,16.36,0
2014-08-08,24.28,84.37,13.24,28.71
2014-08-09,24.45,85.01,18.97,0
2014-08-10,24.43,84.73,16.02,2.56
2014-08-11,24.91,85,19.13,0
2014-08-12,24.53,86.3,15.39,31.33
2014-08-13,24.71,84.31,11.22,31.33
2014-08-14,24.43,85.23,17.04,0
2014-08-15,24.04,85.89,18.12,0
2014-08-16,24.11,86.4,12.72,0
2014-08-17,24.65,84.53,14.98,18.68
2014-08-18,24.63,84.51,8.81,0
2014-08-19,25.02,84.34,10.15,0
2014-08-20,24.77,84.13,9.65,0
2014-08-21,24.89,84.03,13,0
2014-08-22,25.22,83.69,16.94,0
2014-08-23,25.4,84.14,15.26,0
2014-08-24,25.26,84.91,18.37,0
2014-08-25,25.27,84.06,9.96,29.39
2014-08-26,24.78,84.18,10.44,0
2014-08-27,24.26,83.6,14.64,9.75
2014-08-28,24.8,84.68,13.44,0
2014-08-29,25.13,83.22,19.87,0
2014-08-30,25.04,84.06,25.07,0
2014-08-31,25.47,83.28,21.06,0
2014-09-01,25.19,85.14,21.41,0
2014-09-02,25.4,85.26,7.96,11.72
2014-09-03,25.28,84.32,14.91,12.34
2014-09-04,25.4,83.73,22.46,11.72
2014-09-05,25.82,84.81,16.07,0
2014-09-06,25.61,84.95,17.49,15.29
2014-09-07,25.43,85.03,11.32,24.59
2014-09-08,25.25,84.31,14.87,0
2014-09-09,25.52,83.96,23.32,0
2014-09-10,25.71,84.66,8.89,0
2014-09-11,25.58,85.55,16.38,0
2014-09-12,25.54,83.83,16.54,0
2014-09-13,25.35,85.15,19.11,0
2014-09-14,25.63,85.64,16.08,57.48
2014-09-15,25.76,84.67,18.74,0
2014-09-16,25.52,85.24,19.41,0
2014-09-17,25.35,85.58,20.42,0
2014-09-18,25.64,85.45,20.94,11.53
2014-09-19,25.58,84.72,21.56,0
2014-09-20,25.1,85.42,17.5,23.05
2014-09-21,25.62,84.61,17.58,0
2014-09-22,25.45,85.82,14.81,13.74
2014-09-23,25.84,83.82,21.58,0
2014-09-24,25.76,84.57,19.83,13.74
2014-09-25,25.96,83.73,23.81,0
2014-09-26,26.17,84.11,21.98,0
2014-09-27,26.09,84,17.11,14.23
2014-09-28,26.32,84.08,15.93,0
2014-09-29,26.13,83.51,23.28,0
2014-09-30,26.16,83.79,22.93,2.47
2014-10-01,26.09,83.69,19.9,0
2014-10-02,26.25,83.77,16.76,0
2014-10-03,25.65,84.6,17.8,0
2014-10-04,26.12,84.16,22.18,14.65
2014-10-05,26.1,83.88,18.43,27.83
2014-10-06,25.45,85.42,8.34,20.55
2014-10-07,25.63,85.01,16.68,5.01
2014-10-08,25.42,86,16.77,0
2014-10-09,25.49,86.22,17.89,0
2014-10-10,25.45,85.66,7.54,54.69
2014-10-11,25.2,85.58,11.01,0
2014-10-12,25.33,85.52,15.33,0
2014-10-13,25.26,86.53,15.34,0
2014-10-14,25.22,87.28,15.77,18.05
2014-10-15,25.31,85.16,13.24,6.34
2014-10-16,25.57,85.8,17.9,0
2014-10-17,25.61,85.48,16.86,0
2014-10-18,25.54,84.39,16.75,0
2014-10-19,25.61,85.58,15.82,6.13
2014-10-20,25.64,86.37,14.88,15.94
2014-10-21,25.37,85.91,18.17,0
2014-10-22,25.35,85.55,8.64,48.12
2014-10-23,26.06,85.59,22.95,0
2014-10-24,26.03,85.57,21.81,0
2014-10-25,25.62,87.58,13.67,4.79
2014-10-26,25.57,85.49,15.65,0
2014-10-27,25.28,85.65,18.2,24.51
2014-10-28,25.69,85.47,18.32,0
2014-10-29,25.65,86.13,16.94,0
2014-10-30,25.98,86.25,21.3,0
2014-10-31,26.55,85.68,19.59,0
2014-11-01,26.42,85.73,19.93,0
2014-11-02,25.41,87.09,16.31,0
2014-11-03,25.74,86.6,16.16,0
2014-11-04,26.17,85.35,19.48,0
2014-11-05,25.65,85.25,18.84,0
2014-11-06,25.28,86.31,15.54,0
2014-11-07,24.24,86.15,14.77,26.55
2014-11-08,25.45,84.84,18.31,0
2014-11-09,25.31,85.89,18.97,33.97
2014-11-10,25.7,85.93,18.5,26.55
2014-11-11,25.59,85.81,14.74,45.92
2014-11-12,25.3,85.7,9.1,47.24
2014-11-13,25.38,85.34,16.24,6.46
2014-11-14,25.42,86.5,11.52,0
2014-11-15,25.25,87.06,14.12,14.93
2014-11-16,25.26,87.33,12.13,21.31
2014-11-17,25.24,84.91,17.69,0
2014-11-18,25.77,86.08,19.06,0
2014-11-19,25.76,85.57,18.33,4.85
2014-11-20,25.98,84.41,15.82,0
2014-11-21,25.62,85.33,18.75,0
2014-11-22,25.65,84.72,18.44,0
2014-11-23,25.77,84.42,17.81,0
2014-11-24,25.71,84.19,15.86,0
2014-11-25,25.67,82.87,13.69,0
2014-11-26,26.17,82.14,16.14,0
2014-11-27,26.22,82.03,19.9,0
2014-11-28,25.78,86.17,20.32,0
2014-11-29,25.86,84.13,14.41,2.95
2014-11-30,25.91,83.22,14.51,0
2014-12-01,26.19,83.37,15.21,56.26
2014-12-02,26.26,81.53,17.61,0
2014-12-03,26.43,82.28,18.64,0
2014-12-04,26.44,80.63,19.24,0
2014-12-05,26.12,80.46,16.83,0
2014-12-06,26.18,81.81,16.6,17.3
2014-12-07,26.21,81.19,18.14,0
2014-12-08,26.17,80.76,18.39,0
2014-12-09,25.56,80.84,12.97,0
2014-12-10,26.23,81.09,17.28,0
2014-12-11,25.74,83.41,12.78,21.14
2014-12-12,25.28,82.92,16.05,61.5
2014-12-13,25.99,84.86,16.55,0
2014-12-14,26.18,81.09,18.55,0
2014-12-15,26.15,81.92,19.03,0
2014-12-16,26.17,80.98,20.92,0
2014-12-17,26.07,80.61,19.85,0
2014-12-18,26.19,79.3,20.86,0
2014-12-19,26.25,78.97,21.04,0
2014-12-20,26.22,79.96,21.67,0
2014-12-21,25.88,81.48,20.43,0
2014-12-22,26.25,77.55,23.59,0
2014-12-23,26.14,81.44,18.95,0
2014-12-24,26.27,82.96,16.13,0
2014-12-25,26.3,83.17,15.33,0
2014-12-26,25.91,83.05,16.51,0
2014-12-27,26.12,84.64,19.91,0
2014-12-28,26.01,82.32,18.42,0
2014-12-29,26.07,78.46,22.29,0
2014-12-30,26.19,79.1,15.06,0
2014-12-31,26.07,78.18,20.6,0
2015-01-01,25.53,76.17,19.61,0
2015-01-02,25.75,75.95,23.25,0
2015-01-03,25.55,74.67,22.38,0
2015-01-04,25.73,75.02,23.58,0
2015-01-05,25.69,74.29,22.81,0
2015-01-06,25.18,76.04,24.23,0
2015-01-07,25.37,76.29,21.45,0
2015-01-08,25.32,76.78,11.82,0
2015-01-09,25.93,78.5,10.57,0
2015-01-10,26.07,77.73,18.75,0
2015-01-11,26.24,76.84,13.59,0
2015-01-12,26.62,75.77,18.52,1.66
2015-01-13,26.73,75.26,21.56,0
2015-01-14,26.75,75.5,19.71,0
2015-01-15,26.55,76.93,16.78,0
2015-01-16,26.69,76.93,14.86,0
2015-01-17,25.89,82.16,12.66,13.22
2015-01-18,25.74,79.76,15.54,20.17
2015-01-19,25.82,78.05,18.24,13.22
2015-01-20,25.36,80.95,12.87,13.22
2015-01-21,25.47,80.43,14.4,0
2015-01-22,25.97,78.43,8.51,50.05
2015-01-23,25.99,78.05,11.47,1.18
2015-01-24,26.2,78.64,12.88,9.2
2015-01-25,26.01,76.58,18.38,0
2015-01-26,25.97,76.05,17.82,0
2015-01-27,25.76,76.94,20.96,0
2015-01-28,26.26,72.83,21.56,0
2015-01-29,26.01,72.17,22.07,0
2015-01-30,26.24,73.39,14.12,0
2015-01-31,26.04,78.93,12.66,4.75
2015-02-01,25.57,78.47,13.52,30.21
2015-02-02,25.67,78.5,15.75,0
2015-02-03,26.03,78.44,11.69,0
2015-02-04,26.1,77.81,15.8,0
2015-02-05,26.26,73.78,20.62,0
2015-02-06,26.89,72.48,17.82,0
2015-02-07,25.91,72.91,19.29,0
2015-02-08,25.87,73.22,15.81,0
2015-02-09,26.29,71.75,15.48,0
2015-02-10,26.3,72.07,16.54,0
2015-02-11,26.8,70.22,16.09,3.24
2015-02-12,26.46,74.83,8.93,3.08
2015-02-13,26.37,76.27,16.62,0
2015-02-14,26.42,74.65,18.73,2.4
2015-02-15,27,70.72,17.39,2.4
2015-02-16,26.66,69.86,23.35,0
2015-02-17,26.58,69.85,21.75,0
2015-02-18,26.8,69.4,22.15,0
2015-02-19,27.01,70.81,20.09,0
2015-02-20,26.85,68.99,19.02,0
2015-02-21,26.99,67.99,23.65,0
2015-02-22,26.79,68.26,23.68,0
2015-02-23,26.33,71.81,20.84,0
2015-02-24,26.61,70.89,21.02,0
2015-02-25,26.37,74.14,17.55,0
2015-02-26,26.14,72.96,18.28,0
2015-02-27,26.55,73.11,16.3,0
2015-02-28,26.6,75.25,16.55,0
2015-03-01,26.14,77.17,17.48,6.77
2015-03-02,26.31,77.14,20.64,0
2015-03-03,26.94,76.53,19.12,0
2015-03-04,26.88,74.85,21.77,0
2015-03-05,27.03,76.26,18.96,0
2015-03-06,26.5,77.95,15.51,0
2015-03-07,26.29,78.99,13.86,0
2015-03-08,26.11,76.19,15.5,0
2015-03-09,26.64,77.23,11.62,0
2015-03-10,26.67,77.34,10.6,0
2015-03-11,27.61,76.08,13.57,0
2015-03-12,27.12,76.02,18.53,0
2015-03-13,27.67,76.12,19.47,0
2015-03-14,27.24,74.29,17.01,0
2015-03-15,27.61,74.5,22.52,0
2015-03-16,27.72,77.24,20.29,0
2015-03-17,25.91,86.78,13.28,16.14
2015-03-18,25.81,83.29,6.15,40.36
2015-03-19,25.69,83.87,9.21,8.07
2015-03-20,25.58,86.8,13.45,8.07
2015-03-21,25.88,77.24,16.11,18.03
2015-03-22,25.68,78.36,16.17,0
2015-03-23,25.85,80.24,16.88,0
2015-03-24,26.93,78.61,19.45,0
2015-03-25,26.95,78.11,21.64,0
2015-03-26,25.91,79.91,18.5,0
2015-03-27,25.96,79.7,19.3,0
2015-03-28,25.47,83.85,16.11,0
2015-03-29,24.73,85.61,5.38,88.32
2015-03-30,25.27,79.16,18.89,0
2015-03-31,25.95,84.5,16.67,21.32
2015-04-01,25.7,83.85,17.85,17.28
2015-04-02,25.64,84.9,10.42,34.56
2015-04-03,25.72,86.74,12.59,28.13
2015-04-04,26.06,82.56,19.15,0
2015-04-05,25.7,81.67,18.79,0
2015-04-06,25.57,84.07,15.74,0
2015-04-07,25.7,82.44,12.46,11.85
2015-04-08,25.65,83.46,16.55,23.71
2015-04-09,25.47,84.16,14.1,23.71
2015-04-10,25.47,83.81,11.7,11.85
2015-04-11,25.48,87.11,9.52,5.4
2015-04-12,25.44,82.94,18.9,5.4
2015-04-13,25.43,82.91,17.3,10.81
2015-04-14,25.43,84.15,14.07,14.41
2015-04-15,24.69,86.87,15.29,5.4
2015-04-16,24.99,85.62,15.79,34.38
2015-04-17,25.18,86.72,13.75,16.62
2015-04-18,24.63,87.06,18.28,10.3
2015-04-19,25.38,86.39,16.32,22.92
2015-04-20,25.15,87.76,15.31,11.46
2015-04-21,24.94,86.91,17.98,0
2015-04-22,25.24,86.52,15.11,0
2015-04-23,24.89,86.23,11.72,59.4
2015-04-24,25.68,85.64,16.47,0
2015-04-25,25.13,87.2,13.47,0
2015-04-26,25.45,87.56,16.38,0
2015-04-27,25.44,87.58,19.12,0
2015-04-28,25.59,87.19,16.85,45.76
2015-04-29,25.42,87.06,20.75,0
2015-04-30,25.14,87.87,20.26,0
2015-05-01,25.46,87.24,19.11,19.46
2015-05-02,25.45,85.23,18.67,0
2015-05-03,25.59,86.52,21.71,0
2015-05-04,25.39,86.21,21.61,0
2015-05-05,25.57,87.3,18.19,19.46
2015-05-06,25.3,85.59,14.89,3.99
2015-05-07,25.41,86.46,17.65,13.83
2015-05-08,25.19,87.58,10.33,31.65
2015-05-09,25.09,87.5,16.19,0
2015-05-10,25.17,87.31,17.11,0
2015-05-11,25.4,87.36,20.37,17.58
2015-05-12,24.84,88.12,13.17,0
2015-05-13,24.59,88.17,12.77,30.66
2015-05-14,24.96,88.33,7.64,45.4
2015-05-15,24.7,89.65,16.92,0
2015-05-16,24.74,88.29,16.46,16.16
2015-05-17,25.43,87.08,15.11,16.16
2015-05-18,25.01,89.83,8.94,32.32
2015-05-19,24.63,87.22,13.08,0
2015-05-20,25.05,87.37,14.64,0
2015-05-21,25.07,88.39,16.29,0
2015-05-22,25.2,86.7,14.49,14.05
2015-05-23,25.11,87.18,15.53,7.03
2015-05-24,25.3,86.84,20.38,7.03
2015-05-25,24.81,87.43,12.89,14.53
2015-05-26,24.97,88.48,18.55,0
2015-05-27,25.03,87.08,14.29,0
2015-05-28,24.83,87.85,12.45,116.48
2015-05-29,24.91,87.82,11.5,0
2015-05-30,24.93,88.17,11.99,0
2015-05-31,24.94,87.83,13.63,0
2015-06-01,25.01,87.99,12.01,52.49
2015-06-02,25.08,89.98,14.21,0
2015-06-03,24.92,86.19,12.97,0
2015-06-04,24.82,88.09,12.78,56.27
2015-06-05,24.49,87.73,14.61,0
2015-06-06,24.7,87.92,19.46,0
2015-06-07,24.71,87.86,11.79,15.6
2015-06-08,24.37,87.91,12.69,0
2015-06-09,23.86,90.62,14.55,15.6
2015-06-10,24.63,87.33,16.79,13.59
2015-06-11,24.45,88.51,9.26,78.21
2015-06-12,24.3,86.72,18.86,0
2015-06-13,24.18,90.61,15.05,79.8
2015-06-14,24.42,87.06,13.68,23.49
2015-06-15,24.09,89.84,8.37,23.49
2015-06-16,24.45,86,14.91,0
2015-06-17,24.53,87.67,16.8,0
2015-06-18,24.18,87.1,13.06,0
2015-06-19,24.27,87.52,17.69,0
2015-06-20,24.08,87.68,20.24,49.47
2015-06-21,24.74,88.94,11.91,0
2015-06-22,24.65,88.48,12.28,0
2015-06-23,24.23,87.13,11.72,0
2015-06-24,24.55,87.63,16.72,0
2015-06-25,24.33,87.88,10.98,0
2015-06-26,24.34,89.11,10.53,0
2015-06-27,24.64,87.8,9.44,0
2015-06-28,24.1,91.11,11.72,0
2015-06-29,24.48,87.44,12.65,0
2015-06-30,24.28,88.24,14.53,0
2015-07-01,24.23,88.44,14.86,0
2015-07-02,24.11,86.98,18.85,0
2015-07-03,24.07,87.99,17.32,0
2015-07-04,24.41,88.44,17.35,0
2015-07-05,24.71,85.94,13.79,107.03
2015-07-06,24.06,87.51,15.78,0
2015-07-07,24.18,87.42,15.54,0
2015-07-08,24.19,86.98,21.63,0
2015-07-09,24.21,87.71,19.56,0
2015-07-10,24.19,87.59,12.24,0
2015-07-11,24.63,87.34,14.61,0
2015-07-12,24.18,86.2,11.51,0
2015-07-13,24.12,87.69,19.06,0
2015-07-14,24.42,87.3,14.86,0
2015-07-15,24.4,87.31,14.73,0
2015-07-16,24.64,86.12,17.88,0
2015-07-17,24.5,85.81,20.77,13.3
2015-07-18,24.39,85.64,15.36,0
2015-07-19,24.37,85.3,14.28,0
2015-07-20,23.74,87.55,14.06,49.82
2015-07-21,24.4,88.04,14.84,0
2015-07-22,24.15,86.66,13.74,0
2015-07-23,24.08,86.25,14.41,0
2015-07-24,24.21,87.55,14.51,126.86
2015-07-25,24.52,86.35,16.67,50.7
2015-07-26,24.4,86.6,15.92,0
2015-07-27,24.04,85.79,12.58,0
2015-07-28,24.17,88.61,14.41,0
2015-07-29,24.32,86.86,15.96,0
2015-07-30,24.2,85.83,11.03,0
2015-07-31,24.43,85.85,14.82,0
2015-08-01,24.76,85.47,12.99,0
2015-08-02,24.6,86.05,15.08,0
2015-08-03,24.45,85.02,15.22,0
2015-08-04,24.46,87.88,15.06,0
2015-08-05,24.21,86.62,21.21,50.67
2015-08-06,24.95,84.68,18.76,50.68
2015-08-07,25.07,88.12,16.36,0
2015-08-08,25.18,85.04,15.96,36.89
2015-08-09,24.84,85.58,15.43,0
2015-08-10,24.32,85.77,15.34,0
2015-08-11,24.93,85.7,15.23,0
2015-08-12,25.03,85.05,17.14,0
2015-08-13,24.97,85.25,12.48,0
2015-08-14,24.84,87.55,8.96,0
2015-08-15,24.94,85.43,12.45,0
2015-08-16,24.38,86.48,10.53,0
2015-08-17,25.62,84.16,17.34,0
2015-08-18,25.32,84.8,20.33,0
2015-08-19,25.23,84.13,12.19,0
2015-08-20,25.16,84.98,17.1,49.27
2015-08-21,25.2,84.02,16.12,42.35
2015-08-22,25.56,84.17,11.88,0
2015-08-23,25.56,84.19,15.28,0
2015-08-24,25.25,84.8,14.1,0
2015-08-25,25.21,84.3,21.61,0
2015-08-26,25.33,83.56,16.78,11.29
2015-08-27,24.97,85.67,6.87,22.57
2015-08-28,25.14,84.69,17.39,0
2015-08-29,25.95,84.1,21.81,0
2015-08-30,25.55,83.66,17.5,0
2015-08-31,25.18,84.9,10.38,0
2015-09-01,25.61,83.14,19.68,0
2015-09-02,25.42,84.01,13.33,26.7
2015-09-03,25.49,84.29,21.11,0
2015-09-04,25.8,84.73,16.82,18.8
2015-09-05,25.61,84.85,16.55,1.14
2015-09-06,25.63,85.3,10.93,42.9
2015-09-07,25.89,84.23,17.22,0
2015-09-08,25.42,83.77,17.75,0
2015-09-09,25.56,85.41,15.13,0
2015-09-10,25.64,86.05,15.64,28.6
2015-09-11,25.16,85.16,14.7,20.02
2015-09-12,26,83.52,24.38,0
2015-09-13,25.89,83.41,23.65,0
2015-09-14,25.88,83.22,23.03,0
2015-09-15,25.72,85.2,16.88,18.77
2015-09-16,25.73,83.88,22.62,0
2015-09-17,25.5,84.77,15.83,0
2015-09-18,25.62,83.53,14.45,0
2015-09-19,25.96,84.31,16.54,0
2015-09-20,25.02,85.75,14.48,23.13
2015-09-21,25.66,83.78,22.09,0
2015-09-22,26.08,83.71,24.18,0
2015-09-23,26.52,83.17,16.65,0
2015-09-24,26.49,83.41,22.84,0
2015-09-25,26.85,84.18,23.28,0
2015-09-26,26.98,84.84,21.59,0
2015-09-27,26.09,83.73,23.73,0
2015-09-28,25.08,83.92,23.2,0
2015-09-29,26.13,84.16,17.99,19
2015-09-30,26.06,84.68,19.43,20.04
2015-10-01,26.19,84.34,17.43,28.63
2015-10-02,25.61,84.41,16.91,22.48
2015-10-03,25.96,84.11,18.73,11.24
2015-10-04,26.06,83.81,19.11,0
2015-10-05,26.5,83.97,22.86,22.48
2015-10-06,27.18,85.06,22.69,0
2015-10-07,27,83.59,18.18,0
2015-10-08,26.36,84.43,20.93,0
2015-10-09,25.86,84.28,21.05,0
2015-10-10,25.79,84.01,18.28,0
2015-10-11,25.67,84.6,17.64,0
2015-10-12,25.36,85.14,15.46,43.3
2015-10-13,25.65,85.82,11.65,34.67
2015-10-14,25.25,86.29,15.35,11.49
2015-10-15,25.33,86.02,11.94,14.43
2015-10-16,25.55,86.03,14.74,0
2015-10-17,25.88,84.95,13.4,0
2015-10-18,25.62,85.6,17.53,0
2015-10-19,25.56,86.9,14.2,28.19
2015-10-20,25.87,83.65,23.9,0
2015-10-21,26.28,84.29,21.63,0
2015-10-22,25.69,85.56,19.4,13.05
2015-10-23,26.15,85.81,15.08,19.34
2015-10-24,26.03,86.12,11.98,0
2015-10-25,25.72,85.22,15.34,13.05
2015-10-26,25.53,85.35,17.88,0
2015-10-27,25.99,84.72,17.77,37.76
2015-10-28,25.83,85.06,15.61,37.76
2015-10-29,25.88,84.81,21.4,0
2015-10-30,26.33,85.08,20.86,0
2015-10-31,26.36,86.35,21.05,0
2015-11-01,26.41,85.5,19.91,0
2015-11-02,25.4,85.66,10.72,22.31
2015-11-03,25.3,85.41,18.97,0
2015-11-04,24.08,87.11,11.6,33.61
2015-11-05,25.29,86.49,14.34,7.44
2015-11-06,25.79,85.3,16.02,36.39
2015-11-07,25.3,87.8,9.59,52.88
2015-11-08,25.45,86.3,15.75,0
2015-11-09,25.44,85.39,17.5,0
2015-11-10,25.59,85.55,16.43,0
2015-11-11,25.68,84.45,17.49,0
2015-11-12,25.68,85.35,20.48,0
2015-11-13,25.97,85.39,14.75,32.92
2015-11-14,26.18,86.36,11.43,0
2015-11-15,25.67,85.53,14.6,32.92
2015-11-16,25.47,85.06,16.11,0
2015-11-17,25.52,85.78,13.29,0
2015-11-18,25.39,84.97,15.2,62.41
2015-11-19,26.22,85.6,20.02,0
2015-11-20,25.83,84.2,19.85,0
2015-11-21,26.11,85.38,17.65,0
2015-11-22,25.7,83.96,17.85,0
2015-11-23,25.96,84.8,15.56,0
2015-11-24,26.01,83.43,20.04,43.59
2015-11-25,25.96,82.78,21.49,0
2015-11-26,26.25,84.48,20.05,0
2015-11-27,26.35,82.68,18.87,0
2015-11-28,26.59,82.4,18.94,0
2015-11-29,26,85.23,15.99,0
2015-11-30,26.06,82.92,15.06,0
2015-12-01,26.22,81.52,13,0
2015-12-02,26.45,82.81,17.88,0
2015-12-03,26.27,82.52,9.07,0
2015-12-04,26.44,81.57,15.81,0
2015-12-05,26.35,80.87,19.02,0
2015-12-06,26.24,80.81,18.56,0
2015-12-07,25.77,80.25,15.4,0
2015-12-08,26.2,80.93,20.6,0
2015-12-09,26.22,82.65,19.65,0
2015-12-10,26.5,81.3,16.65,0
2015-12-11,26.04,82.95,21.5,0
2015-12-12,26.16,83.02,20.18,0
2015-12-13,26.13,82.15,14.61,0
2015-12-14,26.13,81.66,13.02,0
2015-12-15,26.25,82.03,16.16,0
2015-12-16,26.35,81.31,11.9,112.54
2015-12-17,26.05,80.59,15.3,0
2015-12-18,26.16,81.61,10.11,44.27
2015-12-19,26.42,79.13,13.35,0
2015-12-20,26.25,81.49,19.23,0
2015-12-21,26.16,78.97,21.96,0
2015-12-22,26.31,80.84,14.84,0
2015-12-23,26.12,77.63,22.28,0
2015-12-24,25.97,78.01,20.98,0
2015-12-25,25.97,77.89,20.91,0
2015-12-26,25.61,78.16,20.89,0
2015-12-27,25.89,80.49,21.11,0
2015-12-28,25.87,77.93,17.54,0
2015-12-29,26.51,78.64,15.23,0
2015-12-30,26.54,82.45,8.83,0
2015-12-31,26.17,83.55,14.05,0
2016-01-01,26.09,76.3,16.04,0
2016-01-02,26,75.25,13.46,0
2016-01-03,26.7,74.64,20.67,0
2016-01-04,26.64,76.66,20.37,0
2016-01-05,26.97,74.2,21.02,0
2016-01-06,26.77,76.33,19.06,4.61
2016-01-07,26.71,76.19,19.38,0
2016-01-08,27.01,74.86,18.45,0
2016-01-09,26.94,77.58,17.21,0
2016-01-10,26.84,77.81,18.49,0
2016-01-11,26.62,76.2,15.84,0
2016-01-12,26.75,77.84,19.92,0
2016-01-13,26.76,76.23,18.85,0
2016-01-14,26.94,78.23,20.54,0
2016-01-15,26.75,73.25,23.06,0
2016-01-16,27.24,75.99,23.31,0
2016-01-17,27.16,75.31,24.24,0
2016-01-18,27.28,75.82,23.91,0
2016-01-19,26.88,75.61,22.13,0
2016-01-20,26.94,75.86,18.7,6.24
2016-01-21,26.86,76.26,20.28,0
2016-01-22,26.84,76.05,19.77,0
2016-01-23,27.71,75.41,20.88,0
2016-01-24,27.54,76.02,22.1,0
2016-01-25,27.72,74.89,21.78,5.04
2016-01-26,26.83,73.03,24.67,0
2016-01-27,26.95,72.29,25.62,0
2016-01-28,27.69,71.92,24.54,0
2016-01-29,27.69,70.78,24.27,0
2016-01-30,28.06,75,23.68,9.36
2016-01-31,27.46,71.05,22.79,0
2016-02-01,26.96,69.44,25.28,0
2016-02-02,27.71,70.51,19.83,0
2016-02-03,28.07,70.46,19.5,0
2016-02-04,27.79,70.48,14.72,0
2016-02-05,27.43,71.76,17.59,0
2016-02-06,27.11,72.09,16.74,0
2016-02-07,27.49,71.22,13.32,0
2016-02-08,27.37,70.9,14.17,0
2016-02-09,27.98,71.09,16.31,0
2016-02-10,27.45,71.83,11.65,0
2016-02-11,26.96,71.33,21.65,0
2016-02-12,27.11,70.39,15.74,0
2016-02-13,27.81,70,15.63,0
2016-02-14,27.88,70.16,12.13,0
2016-02-15,27.81,70.03,10.12,0
2016-02-16,28.06,70.41,15.55,0
2016-02-17,27.88,69.03,18.61,0
2016-02-18,28,69.42,19.59,19.74
2016-02-19,28.12,70.53,18.41,0
2016-02-20,28.18,68.33,13.12,0
2016-02-21,27.28,68.78,9.74,0
2016-02-22,27.87,67.04,15.03,1.17
2016-02-23,28.64,67,16.38,0
2016-02-24,27.63,71.77,18.74,0
2016-02-25,26.65,75.5,11.62,2.21
2016-02-26,27.09,78.31,16.95,25.31
2016-02-27,27.63,71.12,16.41,1.57
2016-02-28,28.28,71.08,18.95,0
2016-02-29,27.64,73.24,18.69,0
2016-03-01,27.28,76.35,13.9,0
2016-03-02,27.79,81.04,14.36,0
2016-03-03,27.84,76.56,14.06,0
2016-03-04,26.96,79.37,14.22,0
2016-03-05,27.38,77.29,21,0
2016-03-06,28.4,77.5,19.89,0
2016-03-07,27.98,76.6,16.06,0
2016-03-08,27.01,78.66,16.44,11.67
2016-03-09,27.09,76.16,17.2,3.59
2016-03-10,27.72,73.86,22.22,0
2016-03-11,27.77,74.88,22.75,0
2016-03-12,27.85,77.06,16.91,0
2016-03-13,27.72,75.12,12.39,0
2016-03-14,27.24,78.24,14.39,0
2016-03-15,27.34,77.95,5.52,63.95
2016-03-16,27.61,80.96,8.99,0
2016-03-17,26.34,82.11,11.83,0
2016-03-18,27,78.28,15.72,27.02
2016-03-19,26.86,77.18,15.5,8.45
2016-03-20,27.82,77.03,18.55,0
2016-03-21,27.11,79.91,17.17,10.1
2016-03-22,27.03,78.73,11.92,0
2016-03-23,27.9,80.79,17.93,13.64
2016-03-24,27.84,75.1,23.08,0
2016-03-25,28.01,74.75,23.04,0
2016-03-26,28.33,75.48,18.2,0
2016-03-27,27.94,75.97,15.28,0
2016-03-28,28.42,76.64,17.56,0
2016-03-29,25.96,83.05,13.96,16.72
2016-03-30,25.94,85.43,6.84,83.61
2016-03-31,26.06,84.73,9.3,19.2
