Date,temperature (degC),humidity (%),solar (MJ/m2/day),precip (mm/day)
2009-12-18,27.79,77.76,19.45,0
2009-12-19,27.33,79.98,15.81,0
2009-12-20,27.73,79.67,16.66,36.64
2009-12-21,27.66,79.45,16.29,0
2009-12-22,27.82,79.09,12.19,4.32
2009-12-23,27.23,81.2,12.68,4.32
2009-12-24,27.62,78.95,17.41,0
2009-12-25,27.9,78.55,18.16,0
2009-12-26,27.81,78.22,16.55,6.41
2009-12-27,27.82,78.77,18.03,0
2009-12-28,27.85,77.45,19.39,0
2009-12-29,27.72,77.38,20.8,0
2009-12-30,27.8,76.74,18.99,0
2009-12-31,27.68,77.29,20.38,0
2010-01-01,27.68,74.77,22.1,0
2010-01-02,27.77,74.79,21.95,0
2010-01-03,27.77,74.81,22.88,0
2010-01-04,28.02,73.82,22.73,0
2010-01-05,28.02,73.53,22.02,0
2010-01-06,28.06,73.92,20.17,0
2010-01-07,28.01,73.95,18.27,0
2010-01-08,28.05,74.37,21.13,0
2010-01-09,28.01,74.45,22,0
2010-01-10,28.11,73.63,19.26,0
2010-01-11,28.06,75.35,21.31,0
2010-01-12,28.09,74.31,20.01,0
2010-01-13,28.07,74.18,20.54,0
2010-01-14,28.07,73.91,21.1,0
2010-01-15,28,74.29,21.52,0
2010-01-16,28.17,74.39,22.31,0
2010-01-17,28.2,74.18,22.32,0
2010-01-18,28.19,74.37,22.4,0
2010-01-19,28.87,74.42,22.42,0
2010-01-20,28.12,73.97,22.53,0
2010-01-21,28.85,73.95,22.97,0
2010-01-22,28.91,73.96,22.25,0
2010-01-23,28.95,73.98,19.61,4.03
2010-01-24,28.9,73.88,16.88,0
2010-01-25,28.19,73.55,18.59,0
2010-01-26,28.12,73.26,19.66,0
2010-01-27,28.2,73.24,20.68,0
2010-01-28,28.17,73.63,21.77,0
2010-01-29,28.02,72.81,21.18,0
2010-01-30,28.81,71.98,20.67,0
2010-01-31,28.99,70.96,23.08,0
2010-02-01,29.14,71.11,23.15,0
2010-02-02,29.27,70.67,23.3,0
2010-02-03,29.44,70.72,22.19,0
2010-02-04,29.37,70.98,22.09,0
2010-02-05,29.28,70.73,20.31,0
2010-02-06,29.21,70.65,18.88,0
2010-02-07,29.19,70.42,18.35,2.92
2010-02-08,29.31,70.29,20.11,0
2010-02-09,29.28,70.22,21.96,0
2010-02-10,29.36,70.23,20.63,0
2010-02-11,29.4,69.92,19.02,0
2010-02-12,28.98,70.1,23.07,0
2010-02-13,29.29,70.2,19.56,0
2010-02-14,29.02,69.88,17.45,0
2010-02-15,28.92,69.49,17.52,0
2010-02-16,29.54,70.04,19.47,2.87
2010-02-17,29.64,69.75,17.42,0
2010-02-18,29.62,70.65,20.26,0
2010-02-19,29.12,69.57,16.77,0
2010-02-20,29.53,69.53,18.59,0
2010-02-21,29.5,69.26,17.98,0
2010-02-22,29.2,69.28,18.32,1.61
2010-02-23,29.49,69.74,16.37,0
2010-02-24,29.68,69.55,16.99,4.61
2010-02-25,28.35,72.29,11.82,13.84
2010-02-26,28.39,70.84,14.26,3.92
2010-02-27,29.63,69.5,19.29,0
2010-02-28,29.52,71.31,18.29,0
2010-03-01,29.51,71.51,19.66,0
2010-03-02,29.33,72.05,18.33,0
2010-03-03,29.53,72.94,12.87,24.88
2010-03-04,29.1,74.94,12.76,17.78
2010-03-05,29.58,75.96,9.48,0
2010-03-06,28.3,74.99,15.36,6.48
2010-03-07,28.34,75.92,14.08,6.48
2010-03-08,28.29,76.73,15.79,6.48
2010-03-09,29.6,75.15,16.94,12.95
2010-03-10,29.36,75.94,18.05,0
2010-03-11,29.15,79.76,16.63,0
2010-03-12,29.61,78.17,14.27,20.96
2010-03-13,29.64,78.79,18.77,0
2010-03-14,29.27,75.87,19.33,19.2
2010-03-15,29.19,75.94,20.3,0
2010-03-16,29.07,75.93,18.92,0
2010-03-17,28.1,82.36,11.5,0
2010-03-18,27.89,83.34,14.84,0
2010-03-19,28.77,78.79,18.89,12.85
2010-03-20,29.47,76.55,20.74,0
2010-03-21,29.27,75.95,21.32,0
2010-03-22,29.65,75.7,21.58,0
2010-03-23,29.07,75.91,24.44,0
2010-03-24,29.45,75.16,25.41,0
2010-03-25,29.4,75.18,23.31,0
2010-03-26,29.3,76.33,18.64,0
2010-03-27,29.44,77.64,21.19,0
2010-03-28,29.28,78.23,22.39,0
2010-03-29,29.13,78.2,21.15,0
2010-03-30,29.1,80.82,15.31,25.1
2010-03-31,28.59,83.66,18.64,25.1
2010-04-01,28.51,81.82,16.66,0
2010-04-02,28.8,81.98,19.73,0
2010-04-03,29.23,81.05,18.74,0
2010-04-04,27.73,79.96,14.41,2.08
2010-04-05,27.81,81.85,15.08,5.42
2010-04-06,27.85,81.81,15.76,12.5
2010-04-07,27.93,84.81,19.33,3.12
2010-04-08,28.76,84.68,20.32,0
2010-04-09,28.75,84.97,16.63,10.41
2010-04-10,28.18,86.08,16.49,3.12
2010-04-11,28.12,84.37,17.17,4.82
2010-04-12,28.39,85.97,13.07,21.75
2010-04-13,27.84,89.25,19.46,11.99
2010-04-14,28.3,82.02,12.91,12.11
2010-04-15,28.23,81.61,20.26,9.64
2010-04-16,28.29,85.56,18.15,3.92
2010-04-17,28.53,83.73,19.42,13.81
2010-04-18,28.93,83.6,19.26,0
2010-04-19,28.57,83.44,13.32,20.71
2010-04-20,28.65,87.43,18.49,0
2010-04-21,28.54,87.47,20.09,19.07
2010-04-22,29.24,83.3,24.05,5.52
2010-04-23,29.15,83.06,21.27,0
2010-04-24,29.22,83.08,19.39,0
2010-04-25,28.58,87.84,17,6.4
2010-04-26,28.58,86.36,15.14,3.19
2010-04-27,28.67,88.14,15.48,6.38
2010-04-28,28.66,87.26,14.4,1.6
2010-04-29,29.13,84.72,20.45,1.6
2010-04-30,28.57,87.14,21.1,0
2010-05-01,28.65,84.04,23.17,0
2010-05-02,29.2,84.28,16.2,0
2010-05-03,28.72,87.71,17.01,6.97
2010-05-04,28.78,85.02,18.68,14.01
2010-05-05,28.93,83.49,21.47,0
2010-05-06,29.22,83.57,22.13,0
2010-05-07,29.15,83.61,23.89,0
2010-05-08,29.18,83.24,23.61,0
2010-05-09,29.22,85.45,19.29,26.81
2010-05-10,29.16,85.28,18.73,0
2010-05-11,28.84,85.35,15.21,4.59
2010-05-12,29.28,83.34,18.76,0
2010-05-13,29.22,85.73,17.23,2.02
2010-05-14,29.09,85.15,20.41,1.01
2010-05-15,29.43,83.39,20.28,2.86
2010-05-16,29.41,83.49,20.16,7.33
2010-05-17,29.26,84.86,23.41,0
2010-05-18,29.4,84.48,21.79,0
2010-05-19,29.41,84.25,19.34,21.65
2010-05-20,28.69,90.65,12.94,18.44
2010-05-21,28.67,90.19,12.76,12.78
2010-05-22,26.86,90.04,18.66,0
2010-05-23,28.61,90.67,16.28,18.87
2010-05-24,28.78,91.73,19.44,17.49
2010-05-25,28.57,88.73,20.94,34.99
2010-05-26,27.32,90.47,16.74,11.16
2010-05-27,27.18,89.66,10.09,27.32
2010-05-28,26.81,90.88,15.84,10.58
2010-05-29,27.18,91.77,22.24,13.38
2010-05-30,28.44,91.98,19.3,7.99
2010-05-31,28.4,91.72,17.54,16.16
2010-06-01,28.59,90.75,14.01,5.35
2010-06-02,28.54,91.7,21.29,3.29
2010-06-03,28.57,91.88,22.88,2.22
2010-06-04,28.51,91.71,21.82,0
2010-06-05,28.5,91.29,23.06,0
2010-06-06,28.52,91.58,22.98,0
2010-06-07,28.44,90.78,18.09,14.6
2010-06-08,28.33,91.46,19.49,6.57
2010-06-09,28.3,91.92,13.57,22.74
2010-06-10,28.55,89.95,18.13,13.15
2010-06-11,28.48,90.35,13.66,16.87
2010-06-12,28.53,91.2,20.33,2.81
2010-06-13,28.53,90.69,16.31,6.57
2010-06-14,28.44,91.46,15.47,5.62
2010-06-15,28.45,89.86,17.64,2.81
2010-06-16,27.79,89.84,13.34,32.41
2010-06-17,28.63,91.18,20.04,0
2010-06-18,28.54,90.46,16.89,10.8
2010-06-19,28.59,90.6,20.02,0
2010-06-20,27.56,89.7,11.04,54.67
2010-06-21,26.97,89.59,21.64,7.71
2010-06-22,27.4,87.71,17.48,15.43
2010-06-23,28.39,90.89,21.84,3.86
2010-06-24,28.59,89.76,19.37,11.22
2010-06-25,28.53,91.6,21.01,7.43
2010-06-26,28.66,91.62,21.35,6.29
2010-06-27,28.36,87.48,8.78,27.87
2010-06-28,28.69,89.75,19.65,0
2010-06-29,28.61,89.18,22.16,2.07
2010-06-30,28.64,89.87,22.21,3.29
2010-07-01,28.49,89.09,18.66,4.89
2010-07-02,28.4,89.24,14.74,18.84
2010-07-03,28.32,89.35,18.56,2.38
2010-07-04,28.25,85.32,21.24,7.84
2010-07-05,28.33,89.48,18.11,0
2010-07-06,27.64,88.1,14.29,0
2010-07-07,27.62,90.44,17.13,0
2010-07-08,28.26,89.8,12.43,19.2
2010-07-09,28.56,87.83,19.63,1.8
2010-07-10,28.53,88.67,21.58,10.83
2010-07-11,28.2,90.3,12.64,26.58
2010-07-12,28.52,87.96,20.04,8.86
2010-07-13,28.65,87.16,16.98,8.86
2010-07-14,28.73,88.02,20.2,4.43
2010-07-15,27.89,87.99,14.51,17.72
2010-07-16,26.84,88.74,11.88,14.33
2010-07-17,27.2,89.57,19.12,5.37
2010-07-18,27.85,89.07,18.63,5.99
2010-07-19,28.65,89.34,22,0
2010-07-20,28.81,88.55,19.16,8.51
2010-07-21,28.33,87.69,20.65,10.3
2010-07-22,28.38,89.98,18.49,5.15
2010-07-23,28.78,88.26,22.17,0
2010-07-24,28.73,88.11,20.96,5.15
2010-07-25,28.64,85.93,21.27,2.57
2010-07-26,28.42,88.73,18.62,0
2010-07-27,28.39,88.77,15.43,12.72
2010-07-28,28.31,88.67,17.02,0
2010-07-29,28.38,88.3,16.23,5.2
2010-07-30,28.38,88.84,17.86,22.6
2010-07-31,27.92,87.95,14.55,15.6
2010-08-01,27.57,90.02,18.9,14.2
2010-08-02,28.35,89.46,18.9,14.72
2010-08-03,27.8,90.13,16.93,17.49
2010-08-04,28.31,90.05,21.85,17.69
2010-08-05,28.51,88.47,22.51,3.29
2010-08-06,28.5,90.35,19.31,7.86
2010-08-07,28.5,90.34,18.85,11.47
2010-08-08,28.46,90,16.15,3.93
2010-08-09,28.56,90.13,19.48,2.12
2010-08-10,28.36,90.26,19.48,7.86
2010-08-11,28.46,89.09,17.06,9.39
2010-08-12,28.5,89.97,19.92,3.36
2010-08-13,28.35,91.16,13.47,11.16
2010-08-14,28.28,90.59,18.61,5.74
2010-08-15,28.14,88.29,23.44,3.13
2010-08-16,28.12,88.39,22.69,5.92
2010-08-17,28.03,89.22,17.93,11.83
2010-08-18,27.65,88.86,18.23,5.92
2010-08-19,27.65,90.16,21.69,7.43
2010-08-20,28.1,89.31,10.83,9.12
2010-08-21,28.09,90.56,19.24,0
2010-08-22,28,89.53,17.45,0
2010-08-23,28.05,88.8,19.87,5.06
2010-08-24,28,90.86,17.76,12.93
2010-08-25,28.07,90.89,17.7,15.18
2010-08-26,27.14,88.83,12.9,7.35
2010-08-27,27.29,90.9,16.48,0
2010-08-28,28.03,90.94,21.66,6.51
2010-08-29,28.11,90.61,21.98,3.54
2010-08-30,28.16,91.48,22.19,3.54
2010-08-31,28.12,90.91,15.59,12.6
2010-09-01,26.6,89.09,15.7,5.18
2010-09-02,27.89,91.07,17.45,16.81
2010-09-03,27.85,90.67,19.17,13.2
2010-09-04,27.77,91.22,19.73,4.06
2010-09-05,27.16,91.34,14.53,22.41
2010-09-06,27.91,91.3,20.98,0
2010-09-07,27.19,90.36,13.82,9.67
2010-09-08,26.9,90.71,13.42,12.89
2010-09-09,26.53,91.03,20.59,0
2010-09-10,26.58,89.88,19.81,3.22
2010-09-11,27.13,91.51,20.36,0
2010-09-12,26.9,89.69,18.51,4.68
2010-09-13,27.15,89.82,18.44,12.88
2010-09-14,27.08,90.42,16.56,20.77
2010-09-15,27.77,90.65,20.15,0
2010-09-16,27.69,90.98,14.08,6.99
2010-09-17,26.76,90.63,18.49,1.92
2010-09-18,26.95,89.38,17.05,22.29
2010-09-19,26.44,90.42,11.22,12.61
2010-09-20,26.82,90.49,16.68,4.11
2010-09-21,26.4,89.79,17.93,6.2
2010-09-22,26.88,90.03,17.58,22.95
2010-09-23,26.94,90.39,17.98,8.01
2010-09-24,26.84,89.48,15.55,13.78
2010-09-25,26.62,90.98,18.91,13.78
2010-09-26,26.71,89.23,19.68,1.95
2010-09-27,26.77,89.48,15.8,9.26
2010-09-28,26.8,89.73,19.04,3.7
2010-09-29,27.07,89.88,18.58,1.85
2010-09-30,26.83,90.55,16.43,3.7
2010-10-01,26.5,89.76,16.92,24.82
2010-10-02,26.84,91.63,15.6,0
2010-10-03,27.12,90.35,14.85,24.82
2010-10-04,26.63,89.3,17.67,12.41
2010-10-05,26.82,90.33,18.56,24.82
2010-10-06,26.77,91.36,14.67,4.57
2010-10-07,26.74,91.11,18.91,2.28
2010-10-08,27.13,90.05,19.32,0
2010-10-09,27.54,89.99,19.1,4.57
2010-10-10,27.67,90.51,16.79,3.45
2010-10-11,27.6,90.27,21.19,0
2010-10-12,27.69,90.41,23.91,0
2010-10-13,27.83,90.38,22.64,0
2010-10-14,27.67,89.93,16.29,13.93
2010-10-15,27.09,89.49,19.23,22.96
2010-10-16,27.16,89.72,13,25.05
2010-10-17,27.08,89.26,17.24,6.63
2010-10-18,26.9,88.75,11.95,15.08
2010-10-19,26.86,90.4,18.19,14.39
2010-10-20,26.88,89.42,19.57,6.26
2010-10-21,26.93,90.06,19.34,0
2010-10-22,26.83,90.7,17.26,0
2010-10-23,26.8,89.78,12.94,44.15
2010-10-24,26.85,90.25,15.35,0
2010-10-25,26.84,90.19,19.69,0
2010-10-26,26.98,89.65,16.1,12.49
2010-10-27,26.88,89.82,17.92,0
2010-10-28,26.8,88.92,18.46,7.92
2010-10-29,26.76,89.5,19.46,17.05
2010-10-30,27.01,90.34,17.45,24.97
2010-10-31,26.83,89.43,18.15,13.51
2010-11-01,26.85,89.69,16.49,0
2010-11-02,26.84,88.62,12.85,9.56
2010-11-03,26.84,90.51,14.78,17.67
2010-11-04,27.13,89.19,17.8,25.12
2010-11-05,26.9,89.34,13.67,5.47
2010-11-06,27.01,89.43,13.17,5.07
2010-11-07,26.98,90.08,12.92,4.7
2010-11-08,27.03,89.51,17.05,9.4
2010-11-09,26.88,89.4,15.2,16.37
2010-11-10,27.05,89.61,15.34,7.32
2010-11-11,27.05,89.07,16.27,0
2010-11-12,27.01,89.94,14.61,25.35
2010-11-13,27.15,89.42,9.78,34.9
2010-11-14,26.94,90.48,14.1,0
2010-11-15,27.01,89.44,10.17,43.16
2010-11-16,27.2,88.96,16.48,0
2010-11-17,27.13,89.36,15.35,13.63
2010-11-18,27.1,88.55,17.14,2.76
2010-11-19,27.07,87.09,17.86,2.76
2010-11-20,27.12,88.19,16.28,0
2010-11-21,27.13,88.75,16.41,0
2010-11-22,26.84,88.37,16.4,2.12
2010-11-23,27.08,88.34,15.75,2.33
2010-11-24,27.07,88.4,17.45,0
2010-11-25,26.83,88.29,16.23,2.6
2010-11-26,27.04,90.47,13.98,0
2010-11-27,27.05,89.08,16.08,4.15
2010-11-28,27.18,89.39,15.35,12.45
2010-11-29,27.13,89.33,14.79,4.15
2010-11-30,27.02,88.65,14.12,4.15
2010-12-01,27,87.62,14.87,2.54
2010-12-02,26.91,85.6,14.69,8.33
2010-12-03,26.82,86.37,13.18,15.56
2010-12-04,26.94,85.49,10.88,23.89
2010-12-05,26.95,83.4,16.95,0
2010-12-06,27.03,82.48,19.51,0
2010-12-07,26.96,84.05,16.57,0
2010-12-08,27.1,83.79,14.34,17.59
2010-12-09,27.11,84.71,17.1,0
2010-12-10,27.16,84.82,15.54,10.01
2010-12-11,27.16,84.02,15.12,3.45
2010-12-12,27.11,82.54,16.02,10.47
2010-12-13,27.1,84.89,10.61,12.01
2010-12-14,27.16,83.7,7.1,32.94
2010-12-15,27.03,82.87,15.72,0
2010-12-16,27.45,82.75,17.07,0
2010-12-17,27.18,82.68,15.81,0
2010-12-18,27.12,83.37,15.62,0
2010-12-19,27.07,82.81,14.7,11.84
2010-12-20,27.31,82.56,12.77,0
2010-12-21,26.88,81.56,15.2,0
2010-12-22,27.12,81.24,18.78,0
2010-12-23,27.15,81.16,17.65,0
2010-12-24,27.15,81.69,17.48,0
2010-12-25,27.37,82.54,15.59,3.39
2010-12-26,27.15,82.44,16.92,5.7
2010-12-27,27.1,83.38,14.63,10.55
2010-12-28,27.16,80.96,16.69,0.91
2010-12-29,27.44,80.37,16.99,0
2010-12-30,27.46,80.21,19.69,0
2010-12-31,26.97,79.97,21.17,0
2011-01-01,27.34,83.98,18.99,0
2011-01-02,27.38,85.11,19.11,0
2011-01-03,27.32,83.31,17.05,0
2011-01-04,27.23,84.15,19.58,0
2011-01-05,27.22,84.61,16.64,0
2011-01-06,27.45,80.58,19.72,0
2011-01-07,27.24,83.86,14.46,3.5
2011-01-08,27.33,84.76,15.18,6.99
2011-01-09,27.46,84.82,16.18,3.5
2011-01-10,27.47,84.5,15.34,0
2011-01-11,27.44,83.09,17.09,0
2011-01-12,26.87,79.81,20.87,0
2011-01-13,27.44,83.16,22.54,0
2011-01-14,27.78,82.72,20.68,0
2011-01-15,27.79,82.8,19.09,0
2011-01-16,27.59,83.07,16.29,0
2011-01-17,27.47,83,19.11,0
2011-01-18,27.14,81.38,20.05,0
2011-01-19,27.33,78.8,20.09,0
2011-01-20,26.9,78.29,19.79,0
2011-01-21,27.23,80.69,22.29,0
2011-01-22,27.49,81.53,21.62,0
2011-01-23,27.26,77.68,19.05,0
2011-01-24,27.29,77.7,14.79,0
2011-01-25,27.27,77.61,19.99,0
2011-01-26,27.46,76.41,20.71,0
2011-01-27,27.39,76.55,20.7,0
2011-01-28,27.56,76.56,21.35,0
2011-01-29,27.34,76.72,19.5,0
2011-01-30,27.53,75.69,19.92,0
2011-01-31,27.43,75.59,21.03,0
2011-02-01,27.08,74.3,21.58,0
2011-02-02,27.03,73.84,21.45,0
2011-02-03,27.57,75.26,21.72,0
2011-02-04,27.53,74.99,22.12,0
2011-02-05,27.58,73.44,22.14,0
2011-02-06,27.68,73.34,23.22,0
2011-02-07,27.67,74.13,21.73,0
2011-02-08,27.66,76.53,18.34,0
2011-02-09,27.68,75.87,20.69,4.34
2011-02-10,27.72,74.73,20.36,0
2011-02-11,27.74,74.59,20.2,0
2011-02-12,27.92,73.81,20.52,0
2011-02-13,27.79,75.12,17.16,16.11
2011-02-14,27.73,76.41,18.76,5.37
2011-02-15,27.89,73.68,17.88,0
2011-02-16,28.08,73.4,17.93,4.04
2011-02-17,27.89,70.59,17.81,9.25
2011-02-18,27.16,71.87,21.19,3.08
2011-02-19,27.78,70.38,22.72,0
2011-02-20,27.61,69.06,20.77,0
2011-02-21,27.7,69.24,23.38,0
2011-02-22,27.72,68.97,21.37,0
2011-02-23,27.75,69.5,21.06,0
2011-02-24,27.81,72.71,16.34,4.43
2011-02-25,27.61,73.39,19.48,4.43
2011-02-26,27.87,72.52,19.29,0
2011-02-27,27.9,74.32,18.86,0
2011-02-28,27.82,74.69,19.12,0
2011-03-01,27.11,74,14.87,0
2011-03-02,27.77,76.98,13.37,0
2011-03-03,27.76,77.12,19.15,0
2011-03-04,27.89,74.85,21.35,0
2011-03-05,27.81,75.67,20.91,0
2011-03-06,27.9,75.85,19.78,0
2011-03-07,27.95,77.26,18.67,10.96
2011-03-08,27.91,76.35,20.53,0
2011-03-09,27.82,76.62,19.59,0
2011-03-10,27.48,80.99,14.24,4.97
2011-03-11,27.44,80.62,13.39,0
2011-03-12,27.54,77.46,19.46,0
2011-03-13,27.33,77.14,20.94,0
2011-03-14,27.65,77.01,19.69,0
2011-03-15,27.64,76.73,21.31,0
2011-03-16,27.58,76.9,22.18,0
2011-03-17,27.73,79.29,20.71,0
2011-03-18,27.95,76.7,17.64,0
2011-03-19,27.5,78.12,18.03,5.48
2011-03-20,27.7,82.71,17.26,0
2011-03-21,27.42,81.75,15.95,0
2011-03-22,27.38,82.09,14.07,0
2011-03-23,27.21,82.26,20.46,0
2011-03-24,28.11,80.97,21.29,0
2011-03-25,27.58,83.49,18.48,6.37
2011-03-26,27.38,84.48,20.1,0
2011-03-27,27.11,81.12,17.64,20.15
2011-03-28,27.92,79.27,22,6.02
2011-03-29,27.83,79.23,19.22,12.03
2011-03-30,27.81,81.43,20.53,2.1
2011-03-31,27.86,83.88,18.46,8.11
2011-04-01,27.77,83.41,23.51,0
2011-04-02,27.8,83.41,21.17,5.05
2011-04-03,27.68,82.57,19.52,7.01
2011-04-04,27.64,82.7,17.27,8.15
2011-04-05,27.72,83.91,21.18,0
2011-04-06,27.85,82.98,17.12,0
2011-04-07,27.85,84.54,16.58,2.15
2011-04-08,28.12,84.51,15.95,7.38
2011-04-09,28.39,84.83,18.93,4.73
2011-04-10,28.18,84.75,14.9,10.47
2011-04-11,27.24,86.8,14.81,9.77
2011-04-12,28.01,86.19,20.1,9.77
2011-04-13,27.36,82.95,19.89,0
2011-04-14,28.31,80.5,21.65,0
2011-04-15,28.34,80.57,18.75,9.77
2011-04-16,27.78,87.62,11.57,36.01
2011-04-17,28.38,81.39,20.23,2.71
2011-04-18,28.47,83.6,20.96,0
2011-04-19,28.27,83.2,14.22,14.66
2011-04-20,28.2,83.38,13.75,0
2011-04-21,27.97,85.6,11.3,9.01
2011-04-22,27.38,85.18,18.03,0
2011-04-23,27.78,85.13,18.11,8.67
2011-04-24,28.54,85.69,19.09,8.67
2011-04-25,28.55,84.34,19.23,8.67
2011-04-26,28.66,85.21,20.48,14.47
2011-04-27,28.59,84.52,17.75,4.12
2011-04-28,28.78,87.26,12.38,12.37
2011-04-29,28.62,86.16,23.51,0
2011-04-30,28.7,85.95,23.28,4.12
2011-05-01,28.68,87.14,19.83,6.43
2011-05-02,28.67,87.52,14.57,13.32
2011-05-03,28.7,87.92,16.88,0
2011-05-04,28.86,87.75,20.16,3.33
2011-05-05,28.84,88.51,16.04,13.32
2011-05-06,28.76,87.54,22.45,0
2011-05-07,28.95,86.47,18.71,0
2011-05-08,29.09,85.28,20.63,5.33
2011-05-09,28.84,87.5,16.98,11.04
2011-05-10,28.95,89.14,19.93,6.54
2011-05-11,28.8,89.27,17.31,20.37
2011-05-12,28.74,88.36,14.8,20.37
2011-05-13,27.68,89.34,12.28,17.8
2011-05-14,27.86,86.85,17.03,7.21
2011-05-15,28.78,91.02,18.46,0
2011-05-16,28.71,91.75,15.44,3.73
2011-05-17,28.81,91.54,15.9,3.45
2011-05-18,28.78,90.59,20.08,0
2011-05-19,28.72,90.91,20.83,0
2011-05-20,27.08,91.16,17.18,15.51
2011-05-21,27.13,91.76,17.89,11.29
2011-05-22,27.06,90,16.14,14.49
2011-05-23,26.8,88.78,16.94,14.49
2011-05-24,28.53,90.34,20.29,14.49
2011-05-25,27.23,90.8,15.78,22.35
2011-05-26,28.63,91.82,19.27,8.2
2011-05-27,28.47,89.73,19.81,18.53
2011-05-28,27.16,88.09,13.66,18.53
2011-05-29,28.25,91.49,16.46,8.2
2011-05-30,27.17,88.97,18.89,6.18
2011-05-31,28.43,90.73,17.17,0
2011-06-01,27.3,89.92,13.72,14.15
2011-06-02,27.1,89.89,14.16,18.53
2011-06-03,27.23,90.94,15.96,25.93
2011-06-04,27.24,90.05,14.72,4.72
2011-06-05,27.28,90.56,19.26,15.73
2011-06-06,27.17,91.06,19.61,4.94
2011-06-07,28.16,90.97,17.57,7.16
2011-06-08,27.05,90.77,19.5,0
2011-06-09,28.4,88.24,20.87,2.02
2011-06-10,28.48,90.01,21.98,0
2011-06-11,28.42,90.43,23.48,2.61
2011-06-12,28.56,90.26,23.05,0
2011-06-13,28.57,91.2,22.41,4.01
2011-06-14,28.67,90.61,21.93,2.61
2011-06-15,28.4,91.2,17.54,4.97
2011-06-16,28.7,91.19,19.55,15.3
2011-06-17,28.6,90.8,20.47,18.16
2011-06-18,28.53,90.3,21.84,0
2011-06-19,28.41,91.46,9.81,6.05
2011-06-20,27.81,91.22,22.04,6.05
2011-06-21,28.64,90.26,24.09,0
2011-06-22,28.48,89.5,20.92,0
2011-06-23,28.58,89.21,17.13,15.29
2011-06-24,27.88,87.63,13.76,15
2011-06-25,27.61,89.29,16.94,11.47
2011-06-26,27.59,88.61,14.74,7.6
2011-06-27,28.55,90.01,20.29,0
2011-06-28,28.65,89.4,23.65,2.96
2011-06-29,28.46,89.61,22.62,0
2011-06-30,27.86,89.98,15.05,7.45
2011-07-01,28.33,90.25,19.22,23.23
2011-07-02,28.23,90.9,17.51,3.84
2011-07-03,28.21,90.52,20.11,14.59
2011-07-04,28.24,90.76,16.86,17.42
2011-07-05,28.2,91.02,18.32,0
2011-07-06,28.45,89.5,18.38,7.1
2011-07-07,28.3,88.76,21.53,7.34
2011-07-08,28.52,88.65,22.7,0
2011-07-09,28.51,87.92,21.03,3.67
2011-07-10,28.54,88.12,18.55,14.68
2011-07-11,28.5,88.11,21.91,0
2011-07-12,28.28,89,14.4,13.94
2011-07-13,28.15,89.46,16.74,17.74
2011-07-14,27.28,89.31,14.44,28.7
2011-07-15,26.75,89.47,9.46,23.66
2011-07-16,27.48,88.6,23.03,3.78
2011-07-17,28.19,87.8,22.18,0
2011-07-18,28.59,88.89,19.25,3.78
2011-07-19,28.72,87.89,22.77,7.57
2011-07-20,28.81,88.04,20.71,3.52
2011-07-21,28.66,85.4,22.78,2.06
2011-07-22,28.72,84.2,20.86,2.06
2011-07-23,28.46,84.07,24.49,0
2011-07-24,28.65,84.63,19.05,4.12
2011-07-25,28.63,84.56,23.09,0
2011-07-26,28.48,84.45,18.7,6.57
2011-07-27,28.48,85.46,20.97,13.13
2011-07-28,28.49,87.95,17.19,26.27
2011-07-29,27.48,89.23,14.58,19.7
2011-07-30,27.24,89.2,16.19,8.26
2011-07-31,28.23,88.8,21.37,6.57
2011-08-01,28.43,90.3,21.51,0
2011-08-02,28.4,89.26,21.73,11.55
2011-08-03,28.31,89.9,18.82,20.43
2011-08-04,28.4,90.11,23.15,5.78
2011-08-05,28.44,90.04,24.4,11.55
2011-08-06,28.4,89.81,20.27,3.74
2011-08-07,28.43,88.25,24.72,7.48
2011-08-08,28.52,83.49,23.57,3.74
2011-08-09,28.55,82.22,21.83,1.51
2011-08-10,28.58,84.47,20.75,3.74
2011-08-11,28.32,88.29,22.33,0
2011-08-12,28.53,88.61,13.27,13.14
2011-08-13,28.53,86.73,22.46,0
2011-08-14,28.25,90.62,16.22,20.53
2011-08-15,28.2,89.1,17.24,11.15
2011-08-16,28.13,90.83,17.49,6.95
2011-08-17,28.14,90.45,19.78,5.29
2011-08-18,28.18,85.41,20.97,0
2011-08-19,28.08,90.91,16.56,10.51
2011-08-20,28.1,89.18,16.8,0
2011-08-21,28.04,88.28,23.12,0
2011-08-22,27.97,86.84,20.08,4.73
2011-08-23,28.03,89.79,14.27,6.69
2011-08-24,28.1,90.98,16.78,12.18
2011-08-25,27.41,90.77,15.96,14.19
2011-08-26,28.01,89.1,21.79,0
2011-08-27,27.91,87.42,21.2,6.04
2011-08-28,28.03,88.97,18.2,3.89
2011-08-29,28.04,88.6,19.69,2.82
2011-08-30,28.19,88.68,22.28,0
2011-08-31,28.32,86.12,22.17,2.01
2011-09-01,28.31,85.89,22.35,4.41
2011-09-02,28.23,85.34,21.66,14.62
2011-09-03,27.85,90.96,14.8,4.41
2011-09-04,27.88,87.02,22.5,0
2011-09-05,28,87.76,24.73,0
2011-09-06,27.94,89.08,24.47,0
2011-09-07,28.09,88.73,21.41,6.64
2011-09-08,26.56,91.68,14,12.65
2011-09-09,26.5,89.4,21.47,16.81
